AFG,0,0,0,0,1936,,129,25,1916
AFG,0,0,0,0,1948,,136,23,1725
AFG,0,0,0,0,1956,,151,23,1712
AFG,0,0,0,0,1960,,150,23,1716
AFG,0,0,0,0,1964,,163,25,198
AFG,0,0,0,0,1968,,172,24,185
AFG,0,0,0,0,1972,,195,28,218
AFG,0,0,0,0,1980,,203,27,2111
AFG,0,0,0,0,1988,,237,31,235
AFG,0,0,0,0,1996,,271,37,252
AFG,0,0,0,0,2004,,301,40,275
AFG,0,0,1,1,2008,,302,42,273
AFG,0,0,1,1,2012,,302,40,265
AFG,0,0,0,0,2016,,306,42,283
AFG,0,0,0,0,2020,,339,50,335
AFG,0,0,0,0,2024,,329,48,327
AHO,0,0,0,0,1952,,149,23,1711
AHO,0,0,0,0,1960,,150,23,175
AHO,0,0,0,0,1964,,163,25,194
AHO,0,0,0,0,1968,,172,24,185
AHO,0,0,0,0,1972,,195,28,212
AHO,0,0,0,0,1976,,198,27,214
AHO,0,0,0,0,1984,,221,29,2113
AHO,0,1,0,1,1988,,237,31,233
AHO,0,0,0,0,1992,,257,34,254
AHO,0,0,0,0,1996,,271,37,257
AHO,0,0,0,0,2000,,300,40,278
AHO,0,0,0,0,2004,,301,40,273
AHO,0,0,0,0,2008,,302,42,274
AIN,1,3,1,5,2024,,329,48,3240
ALB,0,0,0,0,1972,,195,28,215
ALB,0,0,0,0,1992,,257,34,259
ALB,0,0,0,0,1996,,271,37,259
ALB,0,0,0,0,2000,,300,40,275
ALB,0,0,0,0,2004,,301,40,277
ALB,0,0,0,0,2008,,302,42,2712
ALB,0,0,0,0,2012,,302,40,2610
ALB,0,0,0,0,2016,,306,42,286
ALB,0,0,0,0,2020,,339,50,3310
ALB,0,0,2,2,2024,,329,48,327
ALG,0,0,0,0,1964,,163,25,197
ALG,0,0,0,0,1968,,172,24,189
ALG,0,0,0,0,1972,,195,28,217
ALG,0,0,0,0,1980,,203,27,2163
ALG,0,0,2,2,1984,,221,29,2131
ALG,0,0,0,0,1988,,237,31,2345
ALG,1,0,1,2,1992,,257,34,2534
ALG,2,0,1,3,1996,,271,37,2544
ALG,1,1,3,5,2000,,300,40,2746
ALG,0,0,0,0,2004,,301,40,2771
ALG,0,1,1,2,2008,,302,42,2755
ALG,1,0,0,1,2012,,302,40,2638
ALG,0,2,0,2,2016,,306,42,2872
ALG,0,0,0,0,2020,,339,50,3345
ALG,2,0,1,3,2024,,329,48,3252
AND,0,0,0,0,1976,,198,27,213
AND,0,0,0,0,1980,,203,27,212
AND,0,0,0,0,1984,,221,29,212
AND,0,0,0,0,1988,,237,31,234
AND,0,0,0,0,1992,,257,34,258
AND,0,0,0,0,1996,,271,37,258
AND,0,0,0,0,2000,,300,40,275
AND,0,0,0,0,2004,,301,40,276
AND,0,0,0,0,2008,,302,42,275
AND,0,0,0,0,2012,,302,40,266
AND,0,0,0,0,2016,,306,42,284
AND,0,0,0,0,2020,,339,50,333
AND,0,0,0,0,2024,,329,48,324
ANG,0,0,0,0,1980,,203,27,2117
ANG,0,0,0,0,1988,,237,31,2333
ANG,0,0,0,0,1992,,257,34,2533
ANG,0,0,0,0,1996,,271,37,2530
ANG,0,0,0,0,2000,,300,40,2730
ANG,0,0,0,0,2004,,301,40,2730
ANG,0,0,0,0,2008,,302,42,2733
ANG,0,0,0,0,2012,,302,40,2635
ANG,0,0,0,0,2016,,306,42,2826
ANG,0,0,0,0,2020,,339,50,3320
ANG,0,0,0,0,2024,,329,48,3226
ANT,0,0,0,0,1976,,198,27,2117
ANT,0,0,0,0,1984,,221,29,2127
ANT,0,0,0,0,1988,,237,31,2325
ANT,0,0,0,0,1992,,257,34,2518
ANT,0,0,0,0,1996,,271,37,2519
ANT,0,0,0,0,2000,,300,40,274
ANT,0,0,0,0,2004,,301,40,275
ANT,0,0,0,0,2008,,302,42,275
ANT,0,0,0,0,2012,,302,40,264
ANT,0,0,0,0,2016,,306,42,289
ANT,0,0,0,0,2020,,339,50,336
ANT,0,0,0,0,2024,,329,48,325
